id,zip,city,state,city_type,zip_type,latitude,longitude,header_title,meta_description,meta_keywords,page_header,page_description,url_name
2666,07450,Ridgewood,NJ,D,S,40.9812340,-74.1135800,,,,,,
2667,07451,Ridgewood,NJ,D,P,40.9805490,-74.1193540,,,,,,
2668,07452,Glen Rock,NJ,D,S,40.9660290,-74.1234740,,,,,,
2669,07456,Ringwood,NJ,D,S,41.1008400,-74.2902600,,,,,,
2670,07457,Riverdale,NJ,D,S,40.9928900,-74.3113010,,,,,,
2671,07458,Saddle River,NJ,D,S,41.0454600,-74.0998800,,,,,,
2672,07460,Stockholm,NJ,D,S,41.0883000,-74.5144200,,,,,,
2673,07461,Sussex,NJ,D,S,41.2435260,-74.5975440,,,,,,
2674,07462,Vernon,NJ,D,S,41.1821250,-74.5050040,,,,,,
2675,07463,Waldwick,NJ,D,S,41.0120500,-74.1277540,,,,,,
2676,07465,Wanaque,NJ,D,S,41.0537470,-74.2812460,,,,,,
2677,07470,Wayne,NJ,D,S,40.9472550,-74.2458390,,,,,,
2678,07474,Wayne,NJ,D,P,40.9493610,-74.2474500,,,,,,
2679,07477,Wayne,NJ,D,U,40.9480580,-74.2452660,,,,,,
2680,07480,West Milford,NJ,D,S,41.0906150,-74.3699170,,,,,,
2681,07481,Wyckoff,NJ,D,S,40.9989950,-74.1665840,,,,,,
2682,07495,Mahwah,NJ,D,S,41.0811340,-74.1866570,,,,,,
2683,07501,Paterson,NJ,D,S,40.9133320,-74.1754730,,,,,,
2684,07502,Paterson,NJ,D,S,40.9189030,-74.1948870,,,,,,
2685,07503,Paterson,NJ,D,S,40.8979440,-74.1569570,,,,,,
2686,07504,Paterson,NJ,D,S,40.9106930,-74.1446630,,,,,,
2687,07505,Paterson,NJ,D,S,40.9136450,-74.1739440,,,,,,
2688,07506,Hawthorne,NJ,D,S,40.9563800,-74.1590330,,,,,,
2689,07507,Hawthorne,NJ,D,P,40.9166670,-74.1722220,,,,,,
2690,07508,Haledon,NJ,D,S,40.9514330,-74.1857950,,,,,,
2691,07509,Paterson,NJ,D,P,40.9119950,-74.1722260,,,,,,
2692,07510,Paterson,NJ,D,S,40.9108460,-74.1721690,,,,,,
2693,07511,Totowa,NJ,D,P,40.9024290,-74.2210900,,,,,,
2694,07512,Totowa,NJ,D,S,40.9021060,-74.2189410,,,,,,
2695,07513,Paterson,NJ,D,S,40.9071630,-74.1488030,,,,,,
2696,07514,Paterson,NJ,D,S,40.9238190,-74.1468290,,,,,,
2697,07522,Paterson,NJ,D,S,40.9241220,-74.1832910,,,,,,
2698,07524,Paterson,NJ,D,S,40.9285470,-74.1551240,,,,,,
2699,07533,Paterson,NJ,D,P,40.8978710,-74.1542730,,,,,,
2700,07538,Haledon,NJ,D,P,40.9366010,-74.1896110,,,,,,
2701,07543,Paterson,NJ,D,P,40.9050000,-74.1486980,,,,,,
2702,07544,Paterson,NJ,D,P,40.9304170,-74.1575000,,,,,,
2703,07601,Hackensack,NJ,D,S,40.8886130,-74.0477600,,,,,,
2704,07602,Hackensack,NJ,D,P,40.8904360,-74.0478130,,,,,,
2705,07603,Bogota,NJ,D,S,40.8746050,-74.0249670,,,,,,
2706,07604,Hasbrouck Heights,NJ,D,S,40.8657270,-74.0761510,,,,,,
2707,07605,Leonia,NJ,D,S,40.8624110,-73.9856140,,,,,,
2708,07606,South Hackensack,NJ,D,S,40.8679940,-74.0490820,,,,,,
2709,07607,Maywood,NJ,D,S,40.9039870,-74.0635870,,,,,,
2710,07608,Teterboro,NJ,D,S,40.8565250,-74.0645710,,,,,,
2711,07620,Alpine,NJ,D,P,40.9544870,-73.9253950,,,,,,
2712,07621,Bergenfield,NJ,D,S,40.9258350,-74.0018830,,,,,,
2713,07624,Closter,NJ,D,S,40.9719610,-73.9618590,,,,,,
2714,07626,Cresskill,NJ,D,S,40.9417880,-73.9644110,,,,,,
2715,07627,Demarest,NJ,D,S,40.9519340,-73.9598870,,,,,,
2716,07628,Dumont,NJ,D,S,40.9451650,-73.9936510,,,,,,
2717,07630,Emerson,NJ,D,S,40.9735230,-74.0302570,,,,,,
2718,07631,Englewood,NJ,D,S,40.8942150,-73.9777810,,,,,,
2719,07632,Englewood Cliffs,NJ,D,S,40.8832830,-73.9548920,,,,,,
2720,07640,Harrington Park,NJ,D,S,40.9911960,-73.9802880,,,,,,
2721,07641,Haworth,NJ,D,S,40.9580910,-73.9906670,,,,,,
2722,07642,Hillsdale,NJ,D,S,41.0085760,-74.0419230,,,,,,
2723,07643,Little Ferry,NJ,D,S,40.8477290,-74.0430060,,,,,,
2724,07644,Lodi,NJ,D,S,40.8782590,-74.0806610,,,,,,
2725,07645,Montvale,NJ,D,S,41.0465980,-74.0382880,,,,,,
2726,07646,New Milford,NJ,D,S,40.9336440,-74.0221760,,,,,,
2727,07647,Northvale,NJ,D,S,41.0100860,-73.9506660,,,,,,
2728,07648,Norwood,NJ,D,S,40.9948840,-73.9560890,,,,,,
2729,07649,Oradell,NJ,D,S,40.9512790,-74.0375640,,,,,,
2730,07650,Palisades Park,NJ,D,S,40.8489700,-73.9980190,,,,,,
2731,07652,Paramus,NJ,D,S,40.9478420,-74.0701070,,,,,,
2732,07653,Paramus,NJ,D,P,40.9472260,-74.0712260,,,,,,
2733,07656,Park Ridge,NJ,D,S,41.0322040,-74.0411580,,,,,,
2734,07657,Ridgefield,NJ,D,S,40.8321200,-73.9991580,,,,,,
2735,07660,Ridgefield Park,NJ,D,S,40.8568380,-74.0193900,,,,,,
2736,07661,River Edge,NJ,D,S,40.9294220,-74.0391260,,,,,,
2737,07662,Rochelle Park,NJ,D,S,40.9065150,-74.0891550,,,,,,
2738,07663,Saddle Brook,NJ,D,S,40.9020330,-74.1001020,,,,,,
2739,07666,Teaneck,NJ,D,S,40.8919010,-74.0083790,,,,,,
2740,07670,Tenafly,NJ,D,S,40.9236670,-73.9653260,,,,,,
2741,07675,Westwood,NJ,D,S,41.0006210,-74.0314630,,,,,,
2742,07676,Township of Washington,NJ,D,S,41.0064490,-74.0207180,,,,,,
2743,07677,Woodcliff Lake,NJ,D,S,41.0245370,-74.0603040,,,,,,
2744,07699,Teterboro,NJ,D,U,40.8597220,-74.0597220,,,,,,
2745,07701,Red Bank,NJ,D,S,40.3531220,-74.0746290,,,,,,
2746,07702,Shrewsbury,NJ,D,S,40.3469440,-74.0647220,,,,,,
2747,07703,Fort Monmouth,NJ,D,S,40.3150260,-74.0370450,,,,,,
2748,07704,Fair Haven,NJ,D,S,40.3714200,-74.0356200,,,,,,
2749,07709,Red Bank,NJ,D,U,40.2341420,-74.0021730,,,,,,
2750,07710,Adelphia,NJ,D,P,40.2140960,-74.2622550,,,,,,
2751,07711,Allenhurst,NJ,D,S,40.2353810,-74.0050030,,,,,,
2752,07712,Asbury Park,NJ,D,S,40.2352680,-74.0356690,,,,,,
2753,07715,Belmar,NJ,D,U,40.1818790,-74.0228980,,,,,,
2754,07716,Atlantic Highlands,NJ,D,S,40.4045950,-74.0356230,,,,,,
2755,07717,Avon by the Sea,NJ,D,S,40.1928710,-74.0171700,,,,,,
2756,07718,Belford,NJ,D,S,40.4179830,-74.0881120,,,,,,
2757,07719,Belmar,NJ,D,S,40.1655000,-74.0726400,,,,,,
2758,07720,Bradley Beach,NJ,D,S,40.2036270,-74.0116290,,,,,,
2759,07721,Cliffwood,NJ,D,S,40.4337870,-74.2258140,,,,,,
2760,07722,Colts Neck,NJ,D,S,40.3096390,-74.1820600,,,,,,
2761,07723,Deal,NJ,D,S,40.2476680,-74.0012790,,,,,,
2762,07724,Eatontown,NJ,D,S,40.2998590,-74.0707540,,,,,,
2763,07726,Englishtown,NJ,D,S,40.2777600,-74.3611200,,,,,,
2764,07727,Farmingdale,NJ,D,S,40.1996570,-74.1635420,,,,,,
2765,07728,Freehold,NJ,D,S,40.2435190,-74.2773920,,,,,,
2766,07730,Hazlet,NJ,D,S,40.4216520,-74.1781510,,,,,,
2767,07731,Howell,NJ,D,S,40.1473230,-74.2065310,,,,,,
2768,07732,Highlands,NJ,D,S,40.3997520,-73.9974620,,,,,,
2769,07733,Holmdel,NJ,D,S,40.3854870,-74.1725750,,,,,,
2770,07734,Keansburg,NJ,D,S,40.4390510,-74.1255100,,,,,,
2771,07735,Keyport,NJ,D,S,40.4382000,-74.2019400,,,,,,
2772,07737,Leonardo,NJ,D,S,40.4117950,-74.0590030,,,,,,
2773,07738,Lincroft,NJ,D,S,40.3379020,-74.1269070,,,,,,
2774,07739,Little Silver,NJ,D,S,40.3349130,-74.0449000,,,,,,
2775,07740,Long Branch,NJ,D,S,40.2955960,-73.9942300,,,,,,
2776,07746,Marlboro,NJ,D,S,40.3190650,-74.2631820,,,,,,
2777,07747,Matawan,NJ,D,S,40.4127000,-74.2525200,,,,,,
2778,07748,Middletown,NJ,D,S,40.3950740,-74.1092920,,,,,,
2779,07750,Monmouth Beach,NJ,D,S,40.3322430,-73.9994220,,,,,,
2780,07751,Morganville,NJ,D,S,40.3507150,-74.2727240,,,,,,
2781,07752,Navesink,NJ,D,P,40.3857640,-74.0865170,,,,,,
2782,07753,Neptune,NJ,D,S,40.2097040,-74.0620490,,,,,,
2783,07754,Neptune,NJ,D,P,40.2019840,-74.0336860,,,,,,
2784,07755,Oakhurst,NJ,D,S,40.2646030,-74.0233350,,,,,,
2785,07756,Ocean Grove,NJ,D,S,40.2119560,-74.0085150,,,,,,
2786,07757,Oceanport,NJ,D,S,40.3150890,-74.0174670,,,,,,
2787,07758,Port Monmouth,NJ,D,S,40.4306080,-74.1068610,,,,,,
2788,07760,Rumson,NJ,D,S,40.3685720,-74.0001720,,,,,,
2789,07762,Spring Lake,NJ,D,S,40.1534890,-74.0392800,,,,,,
2790,07763,Tennent,NJ,D,P,40.2753390,-74.3370890,,,,,,
2791,07764,West Long Branch,NJ,D,S,40.2898690,-74.0224630,,,,,,
2792,07765,Wickatunk,NJ,D,P,40.3502850,-74.2480340,,,,,,
2793,07799,Eatontown,NJ,D,S,40.3614100,-74.0779820,,,,,,
2794,07801,Dover,NJ,D,S,40.9434130,-74.5233880,,,,,,
2795,07802,Dover,NJ,D,P,40.8542430,-74.5746940,,,,,,
2796,07803,Mine Hill,NJ,D,S,40.8801840,-74.5963650,,,,,,
2797,07806,Picatinny Arsenal,NJ,D,S,40.9393890,-74.5584530,,,,,,
2798,07820,Allamuchy,NJ,D,P,40.9135240,-74.8311690,,,,,,
2799,07821,Andover,NJ,D,S,40.9672670,-74.7665750,,,,,,
2800,07822,Augusta,NJ,D,S,41.1432140,-74.6966580,,,,,,
2801,07823,Belvidere,NJ,D,S,40.8293950,-75.0635480,,,,,,
2802,07825,Blairstown,NJ,D,S,40.9826040,-74.9507570,,,,,,
2803,07826,Branchville,NJ,D,S,41.1914140,-74.7505190,,,,,,
2804,07827,Montague,NJ,D,S,41.3061600,-74.7489000,,,,,,
2805,07828,Budd Lake,NJ,D,S,40.8866450,-74.7517630,,,,,,
2806,07829,Buttzville,NJ,D,P,40.8306980,-75.0089250,,,,,,
2807,07830,Califon,NJ,D,S,40.7158800,-74.8175130,,,,,,
2808,07831,Changewater,NJ,D,P,40.7325250,-74.9415400,,,,,,
2809,07832,Columbia,NJ,D,S,40.9862640,-75.0680980,,,,,,
2810,07833,Delaware,NJ,D,P,40.8915920,-75.0669510,,,,,,
2811,07834,Denville,NJ,D,S,40.8881950,-74.4848220,,,,,,
2812,07836,Flanders,NJ,D,S,40.8532440,-74.7082040,,,,,,
2813,07837,Glasser,NJ,D,P,40.9723190,-74.6368840,,,,,,
2814,07838,Great Meadows,NJ,D,S,40.8828330,-74.9293680,,,,,,
2815,07839,Greendell,NJ,D,P,40.9746870,-74.8207050,,,,,,
2816,07840,Hackettstown,NJ,D,S,40.8558160,-74.8444110,,,,,,
2817,07842,Hibernia,NJ,D,P,40.9456070,-74.4948190,,,,,,
2818,07843,Hopatcong,NJ,D,S,40.9413200,-74.6687550,,,,,,
2819,07844,Hope,NJ,D,P,40.9112670,-74.9660510,,,,,,
2820,07845,Ironia,NJ,D,P,40.8301310,-74.6268330,,,,,,
2821,07846,Johnsonburg,NJ,D,P,40.9660610,-74.8744090,,,,,,
2822,07847,Kenvil,NJ,D,S,40.8879080,-74.6261610,,,,,,
2823,07848,Lafayette,NJ,D,S,41.0945540,-74.6965220,,,,,,
2824,07849,Lake Hopatcong,NJ,D,S,40.9543390,-74.6140310,,,,,,
2825,07850,Landing,NJ,D,S,40.9051690,-74.6616510,,,,,,
2826,07851,Layton,NJ,D,S,41.2023540,-74.8350040,,,,,,
2827,07852,Ledgewood,NJ,D,S,40.8838200,-74.6552140,,,,,,
2828,07853,Long Valley,NJ,D,S,40.7953210,-74.7829130,,,,,,
2829,07855,Middleville,NJ,D,P,41.0544350,-74.8627190,,,,,,
2830,07856,Mount Arlington,NJ,D,S,40.9282080,-74.6360270,,,,,,
2831,07857,Netcong,NJ,D,S,40.8987890,-74.7050940,,,,,,
2832,07860,Newton,NJ,D,S,41.0360570,-74.7645500,,,,,,
2833,07863,Oxford,NJ,D,S,40.8143200,-74.9686700,,,,,,
2834,07865,Port Murray,NJ,D,S,40.7871600,-74.9004830,,,,,,
2835,07866,Rockaway,NJ,D,S,40.9434790,-74.4787660,,,,,,
2836,07869,Randolph,NJ,D,S,40.8442830,-74.5741520,,,,,,
2837,07870,Schooleys Mountain,NJ,D,P,40.8201640,-74.7617780,,,,,,
2838,07871,Sparta,NJ,D,S,41.0395070,-74.6237810,,,,,,
2839,07874,Stanhope,NJ,D,S,40.9204150,-74.6991940,,,,,,
2840,07875,Stillwater,NJ,D,P,41.0359370,-74.8799430,,,,,,
2841,07876,Succasunna,NJ,D,S,40.8584200,-74.6513680,,,,,,
2842,07877,Swartswood,NJ,D,P,41.0872310,-74.8290030,,,,,,
2843,07878,Mount Tabor,NJ,D,P,40.8744940,-74.4773340,,,,,,
2844,07879,Tranquility,NJ,D,P,40.9571290,-74.8071960,,,,,,
2845,07880,Vienna,NJ,D,P,40.8744660,-74.8919300,,,,,,
2846,07881,Wallpack Center,NJ,D,S,41.2042210,-74.8193320,,,,,,
2847,07882,Washington,NJ,D,S,40.7597140,-75.0081610,,,,,,
2848,07885,Wharton,NJ,D,S,40.9152300,-74.6025070,,,,,,
2849,07890,Branchville,NJ,D,U,41.1448910,-74.7520930,,,,,,
2850,07901,Summit,NJ,D,S,40.7146940,-74.3629300,,,,,,
2851,07902,Summit,NJ,D,P,40.7141400,-74.3658950,,,,,,
2852,07920,Basking Ridge,NJ,D,S,40.6853580,-74.5715980,,,,,,
2853,07921,Bedminster,NJ,D,S,40.6565190,-74.6547890,,,,,,
2854,07922,Berkeley Heights,NJ,D,S,40.6789840,-74.4326920,,,,,,
2855,07924,Bernardsville,NJ,D,S,40.7230760,-74.5885220,,,,,,
2856,07926,Brookside,NJ,D,P,40.7999510,-74.5716280,,,,,,
2857,07927,Cedar Knolls,NJ,D,S,40.8215020,-74.4546370,,,,,,
2858,07928,Chatham,NJ,D,S,40.7330440,-74.4034590,,,,,,
2859,07930,Chester,NJ,D,S,40.7917870,-74.6745180,,,,,,
2860,07931,Far Hills,NJ,D,S,40.7017100,-74.6416100,,,,,,
2861,07932,Florham Park,NJ,D,S,40.7752550,-74.3932990,,,,,,
2862,07933,Gillette,NJ,D,S,40.7097870,-74.4685500,,,,,,
2863,07934,Gladstone,NJ,D,S,40.7209510,-74.6690670,,,,,,
2864,07935,Green Village,NJ,D,S,40.7405040,-74.4482500,,,,,,
2865,07936,East Hanover,NJ,D,S,40.8180710,-74.3638700,,,,,,
2866,07938,Liberty Corner,NJ,D,P,40.6647000,-74.5777200,,,,,,
2867,07939,Lyons,NJ,D,S,40.6795590,-74.5673230,,,,,,
2868,07940,Madison,NJ,D,S,40.7556770,-74.4186890,,,,,,
2869,07945,Mendham,NJ,D,S,40.7822390,-74.5966380,,,,,,
2870,07946,Millington,NJ,D,S,40.6859340,-74.5145840,,,,,,
2871,07950,Morris Plains,NJ,D,S,40.8448460,-74.4768150,,,,,,
2872,07960,Morristown,NJ,D,S,40.7936800,-74.4913430,,,,,,
2873,07961,Morristown,NJ,D,P,40.7966670,-74.4819440,,,,,,
2874,07962,Morristown,NJ,D,P,40.8064020,-74.5006110,,,,,,
2875,07963,Morristown,NJ,D,P,40.7954740,-74.4777520,,,,,,
2876,07970,Mount Freedom,NJ,D,P,40.8191300,-74.5739300,,,,,,
2877,07974,New Providence,NJ,D,S,40.7004460,-74.4059370,,,,,,
2878,07976,New Vernon,NJ,D,S,40.7317720,-74.4807450,,,,,,
2879,07977,Peapack,NJ,D,P,40.7115890,-74.6593960,,,,,,
2880,07978,Pluckemin,NJ,D,P,40.6440910,-74.6355270,,,,,,
2881,07979,Pottersville,NJ,D,P,40.7135330,-74.7120320,,,,,,
2882,07980,Stirling,NJ,D,S,40.6823730,-74.4915750,,,,,,
2883,07981,Whippany,NJ,D,S,40.8224420,-74.4203530,,,,,,
2884,07983,Whippany,NJ,D,U,40.8220800,-74.4198560,,,,,,
2885,07999,Whippany,NJ,D,S,40.8213960,-74.4395450,,,,,,
2886,08001,Alloway,NJ,D,P,39.5629020,-75.3494560,,,,,,
2887,08002,Cherry Hill,NJ,D,S,39.9335890,-75.0187810,,,,,,
2888,08003,Cherry Hill,NJ,D,S,39.8819580,-74.9704890,,,,,,
2889,08004,Atco,NJ,D,S,39.7763400,-74.8706400,,,,,,
2890,08005,Barnegat,NJ,D,S,39.7588800,-74.2834800,,,,,,
2891,08006,Barnegat Light,NJ,D,P,39.7575000,-74.1066670,,,,,,
2892,08007,Barrington,NJ,D,S,39.8663210,-75.0542780,,,,,,
2893,08008,Beach Haven,NJ,D,S,39.6468000,-74.1858600,,,,,,
2894,08009,Berlin,NJ,D,S,39.7594200,-74.9273400,,,,,,
2895,08010,Beverly,NJ,D,S,40.0588920,-74.9104330,,,,,,
2896,08011,Birmingham,NJ,D,P,39.9730280,-74.7130190,,,,,,
2897,08012,Blackwood,NJ,D,S,39.7474800,-75.0223200,,,,,,
2898,08014,Bridgeport,NJ,D,S,39.8075320,-75.3430440,,,,,,
2899,08015,Browns Mills,NJ,D,S,39.9636560,-74.5678040,,,,,,
2900,08016,Burlington,NJ,D,S,40.0702600,-74.8415340,,,,,,
2901,08018,Cedar Brook,NJ,D,P,39.7107360,-74.9012970,,,,,,
2902,08019,Chatsworth,NJ,D,S,39.7696930,-74.4488350,,,,,,
2903,08020,Clarksboro,NJ,D,S,39.8047690,-75.2150020,,,,,,
2904,08021,Clementon,NJ,D,S,39.8098150,-75.0011190,,,,,,
2905,08022,Columbus,NJ,D,S,40.0771820,-74.6914520,,,,,,
2906,08023,Deepwater,NJ,D,P,39.6858750,-75.4909600,,,,,,
2907,08025,Ewan,NJ,D,P,39.6975660,-75.1827390,,,,,,
2908,08026,Gibbsboro,NJ,D,S,39.8336600,-74.9667470,,,,,,
2909,08027,Gibbstown,NJ,D,S,39.8266480,-75.2732570,,,,,,
2910,08028,Glassboro,NJ,D,S,39.6946940,-75.1212170,,,,,,
2911,08029,Glendora,NJ,D,S,39.8396740,-75.0681200,,,,,,
2912,08030,Gloucester City,NJ,D,S,39.8877040,-75.1156800,,,,,,
2913,08031,Bellmawr,NJ,D,S,39.8670470,-75.0890790,,,,,,
2914,08032,Grenloch,NJ,D,S,39.7804130,-75.0591700,,,,,,
2915,08033,Haddonfield,NJ,D,S,39.8952080,-75.0393660,,,,,,
2916,08034,Cherry Hill,NJ,D,S,39.9080860,-75.0046040,,,,,,
2917,08035,Haddon Heights,NJ,D,S,39.8777880,-75.0665650,,,,,,
2918,08036,Hainesport,NJ,D,S,39.9847450,-74.8309580,,,,,,
2919,08037,Hammonton,NJ,D,S,39.6314850,-74.7710340,,,,,,
2920,08038,Hancocks Bridge,NJ,D,P,39.5032010,-75.4610920,,,,,,
2921,08039,Harrisonville,NJ,D,P,39.6856860,-75.2653220,,,,,,
2922,08041,Jobstown,NJ,D,S,40.0245830,-74.6861830,,,,,,
2923,08042,Juliustown,NJ,D,P,40.0131140,-74.6706290,,,,,,
2924,08043,Voorhees,NJ,D,S,39.8465200,-74.9609810,,,,,,
2925,08045,Lawnside,NJ,D,S,39.8660110,-75.0342540,,,,,,
2926,08046,Willingboro,NJ,D,S,40.0309460,-74.8808770,,,,,,
2927,08048,Lumberton,NJ,D,S,39.9564140,-74.8043490,,,,,,
2928,08049,Magnolia,NJ,D,S,39.8528440,-75.0387300,,,,,,
2929,08050,Manahawkin,NJ,D,S,39.6987200,-74.2573820,,,,,,
2930,08051,Mantua,NJ,D,S,39.7879800,-75.1812950,,,,,,
2931,08052,Maple Shade,NJ,D,S,39.9545820,-74.9968430,,,,,,
2932,08053,Marlton,NJ,D,S,39.8889120,-74.9115990,,,,,,
2933,08054,Mount Laurel,NJ,D,S,39.9464380,-74.9159550,,,,,,
2934,08055,Medford,NJ,D,S,39.8627740,-74.8158540,,,,,,
2935,08056,Mickleton,NJ,D,S,39.7856840,-75.2500200,,,,,,
2936,08057,Moorestown,NJ,D,S,39.9622220,-74.9827780,,,,,,
2937,08059,Mount Ephraim,NJ,D,S,39.8794190,-75.0926010,,,,,,
2938,08060,Mount Holly,NJ,D,S,39.9918150,-74.8072510,,,,,,
2939,08061,Mount Royal,NJ,D,S,39.8039640,-75.2030190,,,,,,
2940,08062,Mullica Hill,NJ,D,S,39.7220210,-75.2213370,,,,,,
2941,08063,National Park,NJ,D,S,39.8626220,-75.1760080,,,,,,
2942,08064,New Lisbon,NJ,D,P,39.9561270,-74.6284580,,,,,,
2943,08065,Palmyra,NJ,D,S,40.0046110,-75.0121340,,,,,,
2944,08066,Paulsboro,NJ,D,S,39.8259200,-75.2121570,,,,,,
2945,08067,Pedricktown,NJ,D,S,39.7404410,-75.4064560,,,,,,
2946,08068,Pemberton,NJ,D,S,39.9625700,-74.6819690,,,,,,
2947,08069,Penns Grove,NJ,D,S,39.7070400,-75.4467000,,,,,,
2948,08070,Pennsville,NJ,D,S,39.6466610,-75.5175320,,,,,,
2949,08071,Pitman,NJ,D,S,39.7287780,-75.1283080,,,,,,
2950,08072,Quinton,NJ,D,P,39.5567880,-75.4047190,,,,,,
2951,08073,Rancocas,NJ,D,P,40.0097770,-74.8699860,,,,,,
2952,08074,Richwood,NJ,D,P,39.7228290,-75.1647570,,,,,,
2953,08075,Riverside,NJ,D,S,40.0219440,-74.9327780,,,,,,
2954,08076,Riverton,NJ,D,P,40.0106800,-75.0155350,,,,,,
2955,08077,Riverton,NJ,D,S,40.0083450,-75.0100680,,,,,,
2956,08078,Runnemede,NJ,D,S,39.8482240,-75.0741350,,,,,,
2957,08079,Salem,NJ,D,S,39.5485420,-75.4523290,,,,,,
2958,08080,Sewell,NJ,D,S,39.7493400,-75.0966600,,,,,,
2959,08081,Sicklerville,NJ,D,S,39.7733330,-75.0066670,,,,,,
2960,08083,Somerdale,NJ,D,S,39.8430050,-75.0315350,,,,,,
2961,08084,Stratford,NJ,D,S,39.8321230,-75.0159350,,,,,,
2962,08085,Swedesboro,NJ,D,S,39.7535590,-75.3216300,,,,,,
2963,08086,Thorofare,NJ,D,S,39.8363710,-75.1816750,,,,,,
2964,08087,Tuckerton,NJ,D,S,39.5897960,-74.3564720,,,,,,
2965,08088,Vincentown,NJ,D,S,39.8207570,-74.6944840,,,,,,
2966,08089,Waterford Works,NJ,D,S,39.7225800,-74.8590000,,,,,,
2967,08090,Wenonah,NJ,D,S,39.7991140,-75.1509750,,,,,,
2968,08091,West Berlin,NJ,D,S,39.8159790,-74.9407180,,,,,,
2969,08092,West Creek,NJ,D,S,39.6532800,-74.2807200,,,,,,
2970,08093,Westville,NJ,D,S,39.8597400,-75.1438200,,,,,,
2971,08094,Williamstown,NJ,D,S,39.6428400,-74.9555400,,,,,,
2972,08095,Winslow,NJ,D,P,39.6577130,-74.8671020,,,,,,
2973,08096,Woodbury,NJ,D,S,39.8279980,-75.1345130,,,,,,
2974,08097,Woodbury Heights,NJ,D,S,39.8312400,-75.1510200,,,,,,
2975,08098,Woodstown,NJ,D,S,39.6517170,-75.3300010,,,,,,
2976,08099,Bellmawr,NJ,D,P,39.8687570,-75.0922550,,,,,,
2977,08101,Camden,NJ,D,P,39.9409020,-75.1261630,,,,,,
2978,08102,Camden,NJ,D,S,39.9458160,-75.1135290,,,,,,
2979,08103,Camden,NJ,D,S,39.9355520,-75.1146010,,,,,,
2980,08104,Camden,NJ,D,S,39.9199310,-75.1081570,,,,,,
2981,08105,Camden,NJ,D,S,39.9486700,-75.0871610,,,,,,
2982,08106,Audubon,NJ,D,S,39.8924010,-75.0746520,,,,,,
2983,08107,Oaklyn,NJ,D,S,39.9084060,-75.0858170,,,,,,
2984,08108,Collingswood,NJ,D,S,39.9137680,-75.0658770,,,,,,
2985,08109,Merchantville,NJ,D,S,39.9509350,-75.0523610,,,,,,
2986,08110,Pennsauken,NJ,D,S,39.9544450,-75.0742570,,,,,,
2987,08201,Absecon,NJ,D,S,39.4419250,-74.5120410,,,,,,
2988,08202,Avalon,NJ,D,S,39.0927900,-74.7328700,,,,,,
2989,08203,Brigantine,NJ,D,S,39.4005020,-74.3828190,,,,,,
2990,08204,Cape May,NJ,D,S,38.9715800,-74.9276910,,,,,,
2991,08205,Absecon,NJ,D,S,39.4202540,-74.5020310,,,,,,
2992,08210,Cape May Court House,NJ,D,S,39.1192800,-74.8258200,,,,,,
2993,08212,Cape May Point,NJ,D,P,38.9398540,-74.9639480,,,,,,
2994,08213,Cologne,NJ,D,P,39.4992110,-74.6082470,,,,,,
2995,08214,Dennisville,NJ,D,P,39.1913340,-74.8241040,,,,,,
2996,08215,Egg Harbor City,NJ,D,S,39.5272800,-74.6067000,,,,,,
2997,08217,Elwood,NJ,D,P,39.5788070,-74.7158950,,,,,,
2998,08218,Goshen,NJ,D,P,39.1437410,-74.8620010,,,,,,
2999,08219,Green Creek,NJ,D,P,39.0382140,-74.8970290,,,,,,
3000,08220,Leeds Point,NJ,D,P,39.4991500,-74.4325340,,,,,,
3001,08221,Linwood,NJ,D,S,39.3429370,-74.5804020,,,,,,
3002,08223,Marmora,NJ,D,S,39.2629200,-74.6617800,,,,,,
3003,08224,New Gretna,NJ,D,P,39.6050780,-74.4564840,,,,,,
3004,08225,Northfield,NJ,D,S,39.3682150,-74.5575700,,,,,,
3005,08226,Ocean City,NJ,D,S,39.2684420,-74.5935300,,,,,,
3006,08230,Ocean View,NJ,D,S,39.2102400,-74.7280800,,,,,,
3007,08231,Oceanville,NJ,D,P,39.4647960,-74.4603790,,,,,,
3008,08232,Pleasantville,NJ,D,S,39.4076400,-74.5707000,,,,,,
3009,08234,Egg Harbor Township,NJ,D,S,39.4132300,-74.5756990,,,,,,
3010,08240,Pomona,NJ,D,P,39.4799280,-74.5654100,,,,,,
3011,08241,Port Republic,NJ,D,S,39.5221080,-74.5118260,,,,,,
3012,08242,Rio Grande,NJ,D,S,39.0184360,-74.8698120,,,,,,
3013,08243,Sea Isle City,NJ,D,S,39.1521600,-74.6937000,,,,,,
3014,08244,Somers Point,NJ,D,S,39.3197600,-74.6004820,,,,,,
3015,08245,South Dennis,NJ,D,P,39.1709980,-74.8104480,,,,,,
3016,08246,South Seaville,NJ,D,P,39.1768680,-74.7610840,,,,,,
3017,08247,Stone Harbor,NJ,D,S,39.0518800,-74.7598670,,,,,,
3018,08248,Strathmere,NJ,D,P,39.1955560,-74.6597150,,,,,,
3019,08250,Tuckahoe,NJ,D,P,39.2900090,-74.7590540,,,,,,
3020,08251,Villas,NJ,D,S,39.0232200,-74.9313000,,,,,,
3021,08252,Whitesboro,NJ,D,P,39.0369900,-74.8634230,,,,,,
3022,08260,Wildwood,NJ,D,S,38.9868610,-74.8233510,,,,,,
