id,zip,city,state,city_type,zip_type,latitude,longitude,header_title,meta_description,meta_keywords,page_header,page_description,url_name
13410,31308,Ellabell,GA,D,S,32.1758890,-81.4820700,,,,,,
13411,31309,Fleming,GA,D,S,31.8826700,-81.4135850,,,,,,
13412,31310,Hinesville,GA,D,P,31.8339070,-81.6001020,,,,,,
13413,31312,Guyton,GA,D,S,32.3190230,-81.3943890,,,,,,
13414,31313,Hinesville,GA,D,S,31.8437450,-81.6031480,,,,,,
13415,31314,Fort Stewart,GA,D,S,31.8666670,-81.5833330,,,,,,
13416,31315,Fort Stewart,GA,D,S,31.8877370,-81.6009230,,,,,,
13417,31316,Ludowici,GA,D,S,31.7306880,-81.7356640,,,,,,
13418,31318,Meldrim,GA,D,P,32.1426350,-81.3769650,,,,,,
13419,31319,Meridian,GA,D,P,31.4217460,-81.4236760,,,,,,
13420,31320,Midway,GA,D,S,31.8221490,-81.3929490,,,,,,
13421,31321,Pembroke,GA,D,S,32.1345860,-81.6285880,,,,,,
13422,31322,Pooler,GA,D,S,32.1177780,-81.2521150,,,,,,
13423,31323,Riceboro,GA,D,S,31.7262860,-81.4699830,,,,,,
13424,31324,Richmond Hill,GA,D,S,31.8757240,-81.2841270,,,,,,
13425,31326,Rincon,GA,D,S,32.2837790,-81.2215480,,,,,,
13426,31327,Sapelo Island,GA,D,P,31.4412530,-81.2642300,,,,,,
13427,31328,Tybee Island,GA,D,S,32.0057690,-80.8511850,,,,,,
13428,31329,Springfield,GA,D,S,32.3694730,-81.3092390,,,,,,
13429,31331,Townsend,GA,D,S,31.3807440,-81.4230970,,,,,,
13430,31333,Walthourville,GA,D,P,31.7745540,-81.6332070,,,,,,
13431,31401,Savannah,GA,D,S,32.0709200,-81.1056610,,,,,,
13432,31402,Savannah,GA,D,P,32.0953950,-81.3345040,,,,,,
13433,31403,Savannah,GA,D,P,32.0437850,-81.1119250,,,,,,
13434,31404,Savannah,GA,D,S,32.0440420,-81.0689910,,,,,,
13435,31405,Savannah,GA,D,S,32.0430730,-81.1321440,,,,,,
13436,31406,Savannah,GA,D,S,31.9932400,-81.0954840,,,,,,
13437,31407,Savannah,GA,D,S,32.1666600,-81.1727400,,,,,,
13438,31408,Savannah,GA,D,S,32.1729080,-81.2062240,,,,,,
13439,31409,Savannah,GA,D,P,32.0225100,-81.1285700,,,,,,
13440,31410,Savannah,GA,D,S,32.0133420,-80.9535210,,,,,,
13441,31411,Savannah,GA,D,S,31.9420430,-81.0338660,,,,,,
13442,31412,Savannah,GA,D,P,32.0765360,-81.0917180,,,,,,
13443,31414,Savannah,GA,D,P,32.0494480,-81.0503930,,,,,,
13444,31415,Savannah,GA,D,S,32.0755550,-81.1291280,,,,,,
13445,31416,Savannah,GA,D,P,32.0043980,-81.0950400,,,,,,
13446,31418,Savannah,GA,D,P,32.1506370,-81.1945580,,,,,,
13447,31419,Savannah,GA,D,S,31.9798740,-81.1807580,,,,,,
13448,31420,Savannah,GA,D,P,31.9793750,-81.1458230,,,,,,
13449,31421,Savannah,GA,D,S,32.0821830,-81.1234070,,,,,,
13450,31501,Waycross,GA,D,S,31.2235400,-82.3557390,,,,,,
13451,31502,Waycross,GA,D,P,31.2106350,-82.3595370,,,,,,
13452,31503,Waycross,GA,D,S,31.2188930,-82.3735030,,,,,,
13453,31510,Alma,GA,D,S,31.5398310,-82.4641870,,,,,,
13454,31512,Ambrose,GA,D,S,31.5111820,-83.0162750,,,,,,
13455,31513,Baxley,GA,D,S,31.7725850,-82.3511510,,,,,,
13456,31515,Baxley,GA,D,P,31.7760210,-82.3501570,,,,,,
13457,31516,Blackshear,GA,D,S,31.2995950,-82.2551800,,,,,,
13458,31518,Bristol,GA,D,S,31.4183300,-82.2654230,,,,,,
13459,31519,Broxton,GA,D,S,31.6270810,-82.8915820,,,,,,
13460,31520,Brunswick,GA,D,S,31.1786790,-81.4890220,,,,,,
13461,31521,Brunswick,GA,D,P,31.1589590,-81.4858950,,,,,,
13462,31522,Saint Simons Island,GA,D,S,31.1650910,-81.3847000,,,,,,
13463,31523,Brunswick,GA,D,S,31.1740030,-81.5013770,,,,,,
13464,31524,Brunswick,GA,D,U,31.1440100,-81.4690370,,,,,,
13465,31525,Brunswick,GA,D,S,31.2336160,-81.5017270,,,,,,
13466,31527,Jekyll Island,GA,D,S,31.0715210,-81.4078960,,,,,,
13467,31532,Denton,GA,D,S,31.7831390,-82.6584470,,,,,,
13468,31533,Douglas,GA,D,S,31.5089150,-82.8498910,,,,,,
13469,31534,Douglas,GA,D,P,31.5060400,-82.8498560,,,,,,
13470,31535,Douglas,GA,D,S,31.5078070,-82.8492840,,,,,,
13471,31537,Folkston,GA,D,S,30.8406640,-82.0107280,,,,,,
13472,31539,Hazlehurst,GA,D,S,31.8669840,-82.6006230,,,,,,
13473,31542,Hoboken,GA,D,S,31.1855140,-82.1177320,,,,,,
13474,31543,Hortense,GA,D,S,31.3106970,-81.9671850,,,,,,
13475,31544,Jacksonville,GA,D,S,31.8361890,-82.9530210,,,,,,
13476,31545,Jesup,GA,D,S,31.6125170,-81.8855600,,,,,,
13477,31546,Jesup,GA,D,S,31.4698650,-81.7815640,,,,,,
13478,31547,Kings Bay,GA,D,S,30.8348440,-81.7734540,,,,,,
13479,31548,Kingsland,GA,D,S,30.7906540,-81.7112940,,,,,,
13480,31549,Lumber City,GA,D,S,31.9111530,-82.7742230,,,,,,
13481,31550,Manor,GA,D,S,31.1038270,-82.5733300,,,,,,
13482,31551,Mershon,GA,D,S,31.4812940,-82.2195970,,,,,,
13483,31552,Millwood,GA,D,S,31.2704670,-82.6380490,,,,,,
13484,31553,Nahunta,GA,D,S,31.2167160,-81.9567320,,,,,,
13485,31554,Nicholls,GA,D,S,31.4211210,-82.5950500,,,,,,
13486,31555,Odum,GA,D,S,31.6657750,-82.0149910,,,,,,
13487,31556,Offerman,GA,D,P,31.4062510,-82.1128710,,,,,,
13488,31557,Patterson,GA,D,S,31.3761010,-82.1053700,,,,,,
13489,31558,Saint Marys,GA,D,S,30.7543480,-81.5616030,,,,,,
13490,31560,Screven,GA,D,S,31.4861420,-82.0184630,,,,,,
13491,31561,Sea Island,GA,D,P,31.2055550,-81.3297380,,,,,,
13492,31562,Saint George,GA,D,S,30.5257720,-82.0372170,,,,,,
13493,31563,Surrency,GA,D,S,31.6646660,-82.1886130,,,,,,
13494,31564,Waresboro,GA,D,P,31.2451040,-82.4752900,,,,,,
13495,31565,Waverly,GA,D,S,31.0473000,-81.5775000,,,,,,
13496,31566,Waynesville,GA,D,S,31.2490570,-81.8204710,,,,,,
13497,31567,West Green,GA,D,S,31.6082720,-82.7397150,,,,,,
13498,31568,White Oak,GA,D,S,31.1062780,-81.7257500,,,,,,
13499,31569,Woodbine,GA,D,S,30.9003250,-81.6677320,,,,,,
13500,31598,Jesup,GA,D,P,31.5060750,-81.8229600,,,,,,
13501,31599,Jesup,GA,D,U,31.4784610,-81.8022650,,,,,,
13502,31601,Valdosta,GA,D,S,30.8255930,-83.2844470,,,,,,
13503,31602,Valdosta,GA,D,S,30.8694860,-83.2875320,,,,,,
13504,31603,Valdosta,GA,D,P,30.8720610,-83.2853740,,,,,,
13505,31604,Valdosta,GA,D,P,30.8811080,-83.2804700,,,,,,
13506,31605,Valdosta,GA,D,S,30.9348440,-83.2210110,,,,,,
13507,31606,Valdosta,GA,D,S,30.8128900,-83.1664770,,,,,,
13508,31620,Adel,GA,D,S,31.1361790,-83.4264930,,,,,,
13509,31622,Alapaha,GA,D,S,31.3944820,-83.1981720,,,,,,
13510,31623,Argyle,GA,D,P,31.0655630,-82.7599490,,,,,,
13511,31624,Axson,GA,D,S,31.2895990,-82.7207520,,,,,,
13512,31625,Barney,GA,D,S,31.0022160,-83.5192400,,,,,,
13513,31626,Boston,GA,D,S,30.7915610,-83.7861930,,,,,,
13514,31627,Cecil,GA,D,P,31.1094330,-83.4196180,,,,,,
13515,31629,Dixie,GA,D,S,30.7458810,-83.6797230,,,,,,
13516,31630,Du Pont,GA,D,S,30.9479530,-82.8801110,,,,,,
13517,31631,Fargo,GA,D,S,30.7872060,-82.6106970,,,,,,
13518,31632,Hahira,GA,D,S,30.9809400,-83.3702020,,,,,,
13519,31634,Homerville,GA,D,S,31.0374750,-82.7522070,,,,,,
13520,31635,Lakeland,GA,D,S,31.0396880,-83.0719920,,,,,,
13521,31636,Lake Park,GA,D,S,30.6871000,-83.2020300,,,,,,
13522,31637,Lenox,GA,D,S,31.2684130,-83.4649120,,,,,,
13523,31638,Morven,GA,D,S,30.9033260,-83.4960470,,,,,,
13524,31639,Nashville,GA,D,S,31.2021580,-83.2377990,,,,,,
13525,31641,Naylor,GA,D,S,31.0441440,-83.0754820,,,,,,
13526,31642,Pearson,GA,D,S,31.3004240,-82.8548540,,,,,,
13527,31643,Quitman,GA,D,S,30.7851370,-83.5576200,,,,,,
13528,31645,Ray City,GA,D,S,31.0739740,-83.1959730,,,,,,
13529,31647,Sparks,GA,D,S,31.1796380,-83.4342430,,,,,,
13530,31648,Statenville,GA,D,S,30.7073940,-82.8497170,,,,,,
13531,31649,Stockton,GA,D,S,31.0292940,-83.0083660,,,,,,
13532,31650,Willacoochee,GA,D,S,31.3376580,-83.0510550,,,,,,
13533,31698,Valdosta,GA,D,U,30.8657390,-83.2884190,,,,,,
13534,31699,Moody A F B,GA,D,U,30.9710190,-83.2029860,,,,,,
13535,31701,Albany,GA,D,S,31.5728190,-84.1632870,,,,,,
13536,31702,Albany,GA,D,P,31.5982510,-84.1999580,,,,,,
13537,31703,Albany,GA,D,P,31.5770730,-84.1530680,,,,,,
13538,31704,Albany,GA,D,U,31.5535950,-84.0519250,,,,,,
13539,31705,Albany,GA,D,S,31.5587310,-84.0903130,,,,,,
13540,31706,Albany,GA,D,P,31.5790780,-84.1562430,,,,,,
13541,31707,Albany,GA,D,S,31.5809160,-84.2216800,,,,,,
13542,31708,Albany,GA,D,P,31.5933880,-84.1410480,,,,,,
13543,31709,Americus,GA,D,S,32.0725000,-84.2251410,,,,,,
13544,31710,Americus,GA,D,U,32.0693760,-84.2256580,,,,,,
13545,31711,Andersonville,GA,D,S,32.1950440,-84.1455080,,,,,,
13546,31712,Arabi,GA,D,S,31.8397480,-83.7251250,,,,,,
13547,31714,Ashburn,GA,D,S,31.7010240,-83.6547480,,,,,,
13548,31716,Baconton,GA,D,S,31.3742180,-84.1611860,,,,,,
13549,31719,Americus,GA,D,S,32.0754420,-84.2233060,,,,,,
13550,31720,Barwick,GA,D,P,30.8993690,-83.7405130,,,,,,
13551,31721,Albany,GA,D,S,31.5776880,-84.2202270,,,,,,
13552,31722,Berlin,GA,D,P,31.1267020,-83.7030100,,,,,,
13553,31727,Brookfield,GA,D,P,31.4404900,-83.5027900,,,,,,
13554,31730,Camilla,GA,D,S,31.2313720,-84.2072150,,,,,,
13555,31733,Chula,GA,D,S,31.5463870,-83.5555660,,,,,,
13556,31735,Cobb,GA,D,S,31.9640010,-83.9685850,,,,,,
13557,31738,Coolidge,GA,D,S,31.0332060,-83.8563010,,,,,,
13558,31739,Cotton,GA,D,P,31.1233700,-84.1526760,,,,,,
13559,31743,De Soto,GA,D,S,31.9743830,-84.0282370,,,,,,
13560,31744,Doerun,GA,D,S,31.3148010,-83.9204940,,,,,,
13561,31747,Ellenton,GA,D,P,31.1866380,-83.7468260,,,,,,
13562,31749,Enigma,GA,D,S,31.3653650,-83.3463130,,,,,,
13563,31750,Fitzgerald,GA,D,S,31.7149900,-83.2532330,,,,,,
13564,31753,Funston,GA,D,P,31.2133880,-83.9684070,,,,,,
13565,31756,Hartsfield,GA,D,S,31.2152760,-83.9705680,,,,,,
13566,31757,Thomasville,GA,D,S,30.8656890,-83.9064780,,,,,,
13567,31758,Thomasville,GA,D,P,30.8376080,-83.9785380,,,,,,
13568,31760,Irwinville,GA,D,P,31.6566370,-83.4101240,,,,,,
13569,31763,Leesburg,GA,D,S,31.6766900,-84.1459730,,,,,,
13570,31764,Leslie,GA,D,S,31.9543100,-84.0837150,,,,,,
13571,31765,Meigs,GA,D,S,31.0606800,-84.0795000,,,,,,
13572,31768,Moultrie,GA,D,S,31.1712290,-83.7829410,,,,,,
13573,31769,Mystic,GA,D,P,31.5630680,-83.2704210,,,,,,
13574,31771,Norman Park,GA,D,S,31.2397230,-83.7151990,,,,,,
13575,31772,Oakfield,GA,D,S,31.7872750,-83.9626870,,,,,,
13576,31773,Ochlocknee,GA,D,S,30.8528120,-84.2050450,,,,,,
13577,31774,Ocilla,GA,D,S,31.5950520,-83.2525220,,,,,,
13578,31775,Omega,GA,D,S,31.3807280,-83.5826790,,,,,,
13579,31776,Moultrie,GA,D,P,31.1556530,-83.7939030,,,,,,
13580,31778,Pavo,GA,D,S,30.9561010,-83.7381210,,,,,,
13581,31779,Pelham,GA,D,S,31.1256070,-84.1546300,,,,,,
13582,31780,Plains,GA,D,S,32.0293020,-84.3931400,,,,,,
13583,31781,Poulan,GA,D,S,31.5143450,-83.7908000,,,,,,
13584,31782,Putney,GA,D,P,31.4653210,-83.9836810,,,,,,
13585,31783,Rebecca,GA,D,S,31.7848450,-83.5329270,,,,,,
13586,31784,Sale City,GA,D,S,31.2549910,-84.0426950,,,,,,
13587,31787,Smithville,GA,D,S,31.9045810,-84.2498110,,,,,,
13588,31788,Moultrie,GA,D,S,31.1715880,-83.7885690,,,,,,
13589,31789,Sumner,GA,D,S,31.5421950,-83.7183490,,,,,,
13590,31790,Sycamore,GA,D,S,31.6553990,-83.5920300,,,,,,
13591,31791,Sylvester,GA,D,S,31.5311740,-83.8423420,,,,,,
13592,31792,Thomasville,GA,D,S,30.8368350,-83.9725880,,,,,,
13593,31793,Tifton,GA,D,S,31.4658740,-83.5058760,,,,,,
13594,31794,Tifton,GA,D,S,31.4601180,-83.5090860,,,,,,
13595,31795,Ty Ty,GA,D,S,31.4692590,-83.5407170,,,,,,
13596,31796,Warwick,GA,D,S,31.8299820,-83.9195890,,,,,,
13597,31798,Wray,GA,D,S,31.5953820,-83.1090350,,,,,,
13598,31799,Thomasville,GA,D,P,30.8376130,-83.9780120,,,,,,
13599,31801,Box Springs,GA,D,S,32.5708200,-84.6217200,,,,,,
13600,31803,Buena Vista,GA,D,S,32.3127770,-84.5113700,,,,,,
13601,31804,Cataula,GA,D,S,32.6409080,-84.9020100,,,,,,
13602,31805,Cusseta,GA,D,S,32.2868850,-84.7811460,,,,,,
13603,31806,Ellaville,GA,D,S,32.3005080,-84.0632860,,,,,,
13604,31807,Ellerslie,GA,D,S,32.6334650,-84.7918410,,,,,,
13605,31808,Fortson,GA,D,S,32.5956080,-84.9709190,,,,,,
13606,31810,Geneva,GA,D,P,32.5862180,-84.6193830,,,,,,
13607,31811,Hamilton,GA,D,S,32.7262490,-84.9941530,,,,,,
13608,31812,Junction City,GA,D,S,32.6023080,-84.4578420,,,,,,
13609,31814,Louvale,GA,D,P,32.1457160,-84.9013770,,,,,,
13610,31815,Lumpkin,GA,D,S,32.0527990,-84.7947470,,,,,,
13611,31816,Manchester,GA,D,S,32.8561890,-84.6212170,,,,,,
13612,31820,Midland,GA,D,S,32.5600110,-84.8434880,,,,,,
13613,31821,Omaha,GA,D,S,32.1459850,-84.9043270,,,,,,
13614,31822,Pine Mountain,GA,D,S,32.8989280,-84.9251750,,,,,,
13615,31823,Pine Mountain Valley,GA,D,S,32.7846440,-84.8234560,,,,,,
13616,31824,Preston,GA,D,S,32.0811900,-84.5449350,,,,,,
13617,31825,Richland,GA,D,S,32.0905140,-84.6639100,,,,,,
13618,31826,Shiloh,GA,D,S,32.7985530,-84.7448240,,,,,,
13619,31827,Talbotton,GA,D,S,32.7015660,-84.4873210,,,,,,
13620,31829,Upatoi,GA,D,S,32.5637400,-84.7393200,,,,,,
13621,31830,Warm Springs,GA,D,S,32.8872960,-84.6881560,,,,,,
13622,31831,Waverly Hall,GA,D,S,32.6927170,-84.7431920,,,,,,
13623,31832,Weston,GA,D,S,31.9588880,-84.5671480,,,,,,
13624,31833,West Point,GA,D,S,32.8876490,-85.1381220,,,,,,
13625,31836,Woodland,GA,D,S,32.7933720,-84.5719300,,,,,,
13626,31901,Columbus,GA,D,S,32.4741850,-84.9779320,,,,,,
13627,31902,Columbus,GA,D,P,32.5001520,-84.9738270,,,,,,
13628,31903,Columbus,GA,D,S,32.4253560,-84.9457490,,,,,,
13629,31904,Columbus,GA,D,S,32.5200240,-84.9815420,,,,,,
13630,31905,Fort Benning,GA,D,S,32.4301200,-84.9181800,,,,,,
13631,31906,Columbus,GA,D,S,32.4700860,-84.9534020,,,,,,
13632,31907,Columbus,GA,D,S,32.4773040,-84.9036080,,,,,,
13633,31908,Columbus,GA,D,P,32.5311330,-84.9380450,,,,,,
13634,31909,Columbus,GA,D,S,32.5340420,-84.9247100,,,,,,
13635,31914,Columbus,GA,D,P,32.5562000,-85.0055580,,,,,,
13636,31917,Columbus,GA,D,P,32.4840840,-84.8289660,,,,,,
13637,31993,Columbus,GA,D,U,32.4817020,-84.9760280,,,,,,
13638,31995,Fort Benning,GA,D,P,32.4899230,-84.9695390,,,,,,
13639,31997,Columbus,GA,D,U,32.4852720,-84.8308720,,,,,,
13640,31998,Columbus,GA,D,U,32.4682750,-84.9492810,,,,,,
13641,31999,Columbus,GA,D,U,32.4578820,-84.9883440,,,,,,
13642,32003,Orange Park,FL,D,S,30.1064350,-81.7114990,,,,,,
13643,32004,Ponte Vedra Beach,FL,D,P,30.2415830,-81.3834340,,,,,,
13644,32006,Fleming Island,FL,D,P,30.1572470,-81.7041230,,,,,,
13645,32007,Bostwick,FL,D,P,29.7744030,-81.6402240,,,,,,
13646,32008,Branford,FL,D,S,30.0488490,-82.9557130,,,,,,
13647,32009,Bryceville,FL,D,S,30.4103610,-81.9503120,,,,,,
13648,32011,Callahan,FL,D,S,30.5589390,-81.8356990,,,,,,
13649,32013,Day,FL,D,P,30.1869270,-83.2920810,,,,,,
13650,32024,Lake City,FL,D,S,30.1905470,-82.6412400,,,,,,
13651,32025,Lake City,FL,D,S,30.1893560,-82.6367640,,,,,,
13652,32026,Raiford,FL,D,U,30.0624700,-82.2369730,,,,,,
13653,32030,Doctors Inlet,FL,D,P,30.1050070,-81.7805080,,,,,,
13654,32033,Elkton,FL,D,S,29.7802050,-81.4382680,,,,,,
13655,32034,Fernandina Beach,FL,D,S,30.6369540,-81.4613400,,,,,,
13656,32035,Fernandina Beach,FL,D,P,30.6704980,-81.4620320,,,,,,
13657,32038,Fort White,FL,D,S,29.9232100,-82.7140800,,,,,,
13658,32040,Glen Saint Mary,FL,D,S,30.2885450,-82.1585610,,,,,,
13659,32041,Yulee,FL,D,P,30.6359700,-81.5731160,,,,,,
13660,32042,Graham,FL,D,P,29.9667110,-82.1222660,,,,,,
13661,32043,Green Cove Springs,FL,D,S,29.9589190,-81.7362880,,,,,,
13662,32044,Hampton,FL,D,S,29.8451680,-82.1446820,,,,,,
13663,32046,Hilliard,FL,D,S,30.7263680,-81.8878500,,,,,,
13664,32050,Middleburg,FL,D,P,30.0720610,-81.8614230,,,,,,
13665,32052,Jasper,FL,D,S,30.5172470,-82.9503170,,,,,,
13666,32053,Jennings,FL,D,S,30.5623590,-83.2473280,,,,,,
13667,32054,Lake Butler,FL,D,S,30.0228950,-82.3417080,,,,,,
13668,32055,Lake City,FL,D,S,30.1840110,-82.6347740,,,,,,
13669,32056,Lake City,FL,D,P,30.1906800,-82.6397990,,,,,,
13670,32058,Lawtey,FL,D,S,30.0841900,-82.1062210,,,,,,
13671,32059,Lee,FL,D,S,30.3654390,-83.2638040,,,,,,
13672,32060,Live Oak,FL,D,S,30.2449800,-83.2128500,,,,,,
13673,32061,Lulu,FL,D,S,30.0693160,-82.5505280,,,,,,
13674,32062,Mc Alpin,FL,D,S,30.2977710,-82.9875340,,,,,,
13675,32063,Macclenny,FL,D,S,30.2841320,-82.1277260,,,,,,
13676,32064,Live Oak,FL,D,S,30.2954800,-82.9877120,,,,,,
13677,32065,Orange Park,FL,D,S,30.1344050,-81.7747170,,,,,,
13678,32066,Mayo,FL,D,S,30.0558140,-83.1754830,,,,,,
13679,32067,Orange Park,FL,D,P,30.0325590,-81.7919880,,,,,,
13680,32068,Middleburg,FL,D,S,30.0929290,-81.8676970,,,,,,
13681,32071,O Brien,FL,D,S,30.0481200,-82.9765800,,,,,,
13682,32072,Olustee,FL,D,P,30.2027710,-82.4307930,,,,,,
13683,32073,Orange Park,FL,D,S,30.1746630,-81.7583750,,,,,,
13684,32079,Penney Farms,FL,D,P,29.9843140,-81.8082720,,,,,,
13685,32080,Saint Augustine,FL,D,S,29.8320170,-81.2727610,,,,,,
13686,32081,Ponte Vedra,FL,D,S,30.1735810,-81.3956270,,,,,,
13687,32082,Ponte Vedra Beach,FL,D,S,30.1734440,-81.3957850,,,,,,
13688,32083,Raiford,FL,D,S,30.0917710,-82.1958820,,,,,,
13689,32084,Saint Augustine,FL,D,S,29.8851600,-81.3139800,,,,,,
13690,32085,Saint Augustine,FL,D,P,29.8868540,-81.3437180,,,,,,
13691,32086,Saint Augustine,FL,D,S,29.7594030,-81.3039700,,,,,,
13692,32087,Sanderson,FL,D,S,30.2041500,-82.4275060,,,,,,
13693,32091,Starke,FL,D,S,29.9495860,-82.1122530,,,,,,
13694,32092,Saint Augustine,FL,D,S,29.9563690,-81.5249770,,,,,,
13695,32094,Wellborn,FL,D,S,30.1782600,-82.8587880,,,,,,
13696,32095,Saint Augustine,FL,D,S,29.9166970,-81.3390480,,,,,,
13697,32096,White Springs,FL,D,S,30.3366770,-82.7584420,,,,,,
13698,32097,Yulee,FL,D,S,30.6611810,-81.6383600,,,,,,
13699,32099,Jacksonville,FL,D,S,30.3349300,-81.7709170,,,,,,
13700,32102,Astor,FL,D,S,29.1549180,-81.5483570,,,,,,
13701,32105,Barberville,FL,D,P,29.1889450,-81.4188440,,,,,,
13702,32110,Bunnell,FL,D,S,29.4660870,-81.2476220,,,,,,
13703,32111,Candler,FL,D,P,29.1648420,-82.2174780,,,,,,
13704,32112,Crescent City,FL,D,S,29.4309880,-81.5137180,,,,,,
13705,32113,Citra,FL,D,S,29.3869260,-82.1189360,,,,,,
13706,32114,Daytona Beach,FL,D,S,29.1983560,-81.0423540,,,,,,
13707,32115,Daytona Beach,FL,D,P,29.2132130,-81.0237700,,,,,,
13708,32116,Daytona Beach,FL,D,P,29.2125080,-81.0087410,,,,,,
13709,32117,Daytona Beach,FL,D,S,29.2364400,-81.0577800,,,,,,
13710,32118,Daytona Beach,FL,D,S,29.2072090,-80.9998010,,,,,,
13711,32119,Daytona Beach,FL,D,S,29.1396940,-81.0129380,,,,,,
13712,32120,Daytona Beach,FL,D,P,29.1959280,-81.0490110,,,,,,
13713,32121,Daytona Beach,FL,D,P,29.1937670,-81.0539220,,,,,,
13714,32122,Daytona Beach,FL,D,P,29.1453490,-81.0293740,,,,,,
13715,32123,Port Orange,FL,D,P,29.1495290,-81.0311800,,,,,,
13716,32124,Daytona Beach,FL,D,S,29.0927320,-81.0421760,,,,,,
13717,32125,Daytona Beach,FL,D,P,29.2349760,-81.0554030,,,,,,
13718,32126,Daytona Beach,FL,D,P,29.2259450,-81.0064830,,,,,,
13719,32127,Port Orange,FL,D,S,29.1103410,-80.9800020,,,,,,
13720,32128,Port Orange,FL,D,S,29.1305100,-81.1184810,,,,,,
13721,32129,Port Orange,FL,D,S,29.1487850,-81.0251370,,,,,,
13722,32130,De Leon Springs,FL,D,S,29.1268860,-81.3298060,,,,,,
13723,32131,East Palatka,FL,D,S,29.6646770,-81.5632520,,,,,,
13724,32132,Edgewater,FL,D,S,28.9750630,-80.9121360,,,,,,
13725,32133,Eastlake Weir,FL,D,P,29.0227750,-81.9079450,,,,,,
13726,32134,Fort Mc Coy,FL,D,S,29.3658670,-81.8852310,,,,,,
13727,32135,Palm Coast,FL,D,P,29.5457610,-81.2259510,,,,,,
13728,32136,Flagler Beach,FL,D,S,29.4492190,-81.1197710,,,,,,
13729,32137,Palm Coast,FL,D,S,29.5414700,-81.2264790,,,,,,
13730,32138,Grandin,FL,D,P,29.7243160,-81.9196830,,,,,,
13731,32139,Georgetown,FL,D,S,29.4178310,-81.5840450,,,,,,
13732,32140,Florahome,FL,D,S,29.7601770,-81.8825350,,,,,,
13733,32141,Edgewater,FL,D,S,28.9409250,-80.8945740,,,,,,
13734,32142,Palm Coast,FL,D,P,29.4801360,-81.2163540,,,,,,
13735,32145,Hastings,FL,D,S,29.6775240,-81.4186110,,,,,,
13736,32147,Hollister,FL,D,P,29.6237480,-81.8139630,,,,,,
13737,32148,Interlachen,FL,D,S,29.6419350,-81.9009840,,,,,,
13738,32149,Edgar,FL,D,P,29.6193450,-81.8979280,,,,,,
13739,32157,Lake Como,FL,D,P,29.4800740,-81.5740630,,,,,,
13740,32158,Lady Lake,FL,D,P,28.9272700,-81.9269550,,,,,,
13741,32159,Lady Lake,FL,D,S,28.9291310,-81.9255280,,,,,,
13742,32160,Lake Geneva,FL,D,P,29.7730280,-82.0101810,,,,,,
13743,32162,The Villages,FL,D,S,28.9154700,-81.9226790,,,,,,
13744,32163,The Villages,FL,D,S,28.9330530,-81.9482960,,,,,,
13745,32164,Palm Coast,FL,D,S,29.5324130,-81.2304790,,,,,,
13746,32168,New Smyrna Beach,FL,D,S,29.0029440,-81.0170020,,,,,,
13747,32169,New Smyrna Beach,FL,D,S,28.9991320,-80.8778180,,,,,,
13748,32170,New Smyrna Beach,FL,D,P,29.0348320,-80.9185440,,,,,,
13749,32173,Ormond Beach,FL,D,P,29.2905680,-81.0945720,,,,,,
13750,32174,Ormond Beach,FL,D,S,29.2899550,-81.1238150,,,,,,
13751,32175,Ormond Beach,FL,D,P,29.2866770,-81.0557780,,,,,,
13752,32176,Ormond Beach,FL,D,S,29.3259150,-81.0578100,,,,,,
13753,32177,Palatka,FL,D,S,29.6441390,-81.6595740,,,,,,
13754,32178,Palatka,FL,D,P,29.6463170,-81.6395010,,,,,,
13755,32179,Ocklawaha,FL,D,S,29.0522400,-81.9201600,,,,,,
13756,32180,Pierson,FL,D,S,29.2226300,-81.4666710,,,,,,
13757,32181,Pomona Park,FL,D,S,29.4728830,-81.6153430,,,,,,
13758,32182,Orange Springs,FL,D,P,29.4801550,-81.9407760,,,,,,
13759,32183,Ocklawaha,FL,D,P,29.0432340,-81.9293750,,,,,,
13760,32185,Putnam Hall,FL,D,P,29.7309540,-81.9573650,,,,,,
13761,32187,San Mateo,FL,D,S,29.5697340,-81.5622750,,,,,,
13762,32189,Satsuma,FL,D,S,29.5641260,-81.6332320,,,,,,
13763,32190,Seville,FL,D,S,29.3445420,-81.5100690,,,,,,
13764,32192,Sparr,FL,D,P,29.3414320,-82.0919150,,,,,,
13765,32193,Welaka,FL,D,P,29.4809290,-81.6720790,,,,,,
13766,32195,Weirsdale,FL,D,S,28.9818200,-81.9179080,,,,,,
13767,32198,Daytona Beach,FL,D,U,29.1955110,-81.0522360,,,,,,
13768,32201,Jacksonville,FL,D,P,30.2756110,-81.7642540,,,,,,
13769,32202,Jacksonville,FL,D,S,30.3281030,-81.6548250,,,,,,
13770,32203,Jacksonville,FL,D,P,30.3372710,-81.6727480,,,,,,
13771,32204,Jacksonville,FL,D,S,30.3261120,-81.6800640,,,,,,
13772,32205,Jacksonville,FL,D,S,30.3031600,-81.7268490,,,,,,
13773,32206,Jacksonville,FL,D,S,30.3518650,-81.6431070,,,,,,
13774,32207,Jacksonville,FL,D,S,30.2925120,-81.6292470,,,,,,
13775,32208,Jacksonville,FL,D,S,30.3907550,-81.6841660,,,,,,
13776,32209,Jacksonville,FL,D,S,30.3558510,-81.6941370,,,,,,
13777,32210,Jacksonville,FL,D,S,30.2607330,-81.7466640,,,,,,
